Institute_code,Academic_program_name,OPEN_Gender_Neutral_OR,OPEN_Gender_Neutral_CR,OPEN_Female_Only_OR,OPEN_Female_Only_CR,OBC_NCL_Gender_Neutral_OR,OBC_NCL_Gender_Neutral_CR,OBC_NCL_Female_Only_OR,OBC_NCL_Female_Only_CR,SC_Gender_Neutral_OR,SC_Gender_Neutral_CR,SC_Female_Only_OR,SC_Female_Only_CR,ST_Gender_Neutral_OR,ST_Gender_Neutral_CR,ST_Female_Only_OR,ST_Female_Only_CR,Avg_branch_ctc,Seat_capacity
111,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",7283,8341,15477,16196,3427,3879,7524,7524,2257,2307,3073,3073,1070,1070,1410,1410,34.4,62
111,"Chemical Engineering (4 Years, Bachelor of Technology)",7786,9651,1780,14158,3045,4270,6376,7020,2184,2255,3272,3272,1017,1156,1568,1568,20.5,78
111,"Civil Engineering (4 Years, Bachelor of Technology)",7799,11422,17460,17741,3619,4288,6497,6582,2021,2432,3446,3446,661,694,960,960,21.9,85
111,"Materials Engineering (4 Years, Bachelor of Technology)",10009,12299,15140,17668,4603,4974,7704,7704,2601,3012,3451,3451,1262,1354,370,370,27.4,96
112,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1627,2811,3333,5877,553,1172,1367,2391,270,638,1207,1396,171,337,654,654,25,66
112,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",1417,3577,8026,8245,1285,1626,2099,3153,798,1074,1520,1520,492,554,1039,1039,32.4,65
112,"B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",2890,3643,7549,7549,1223,1341,2118,3172,689,689,1629,1629,407,407,1058,1058,30.6,86
112,"Mathematics and Computing (4 Years, Bachelor of Technology)",3924,4749,6653,9085,1704,2163,3381,4077,988,1349,1932,1932,476,631,1347,1347,27.1,81
112,"B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",5095,5290,10103,10103,2166,2420,5409,5409,1432,1432,1951,1951,670,670,1366,1366,25.3,64
112,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",4176,5701,10857,11653,2021,2277,4119,4651,1014,1400,2202,2202,460,531,922,922,30.4,72
112,"B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",5829,6601,14128,14128,2286,2573,6104,6104,1910,1910,2221,2221,674,674,941,941,28,65
112,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",6139,6695,11739,11739,2439,2527,6123,6123,1900,1900,2463,2463,677,677,960,960,22.5,71
112,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",4228,7359,12650,14268,1996,2608,4923,5138,1410,1676,2085,2085,680,791,1371,1371,26.9,99
112,"B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",6988,8290,14323,14323,3171,3225,6284,6284,1938,1980,2104,2104,699,810,1390,1390,31.6,70
112,"B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",8473,10914,18073,18073,3398,4254,9009,9009,2470,2470,2123,2123,1288,1288,1409,1409,25,76
112,"B. Tech. (ME) - MBA (NITIE) (5 Years, Bachelor of Technology and MBA (Dual Degree))",9298,11335,16701,17366,3573,4433,8881,8881,2219,2667,2142,2142,1525,1525,1428,1428,29.9,69
112,"Mechanical Engineering (4 Years, Bachelor of Technology)",8634,11453,17860,19193,3000,4269,7207,8324,2159,2492,2566,3913,963,1061,282,282,33.7,83
112,"Engineering Physics (4 Years, Bachelor of Technology)",9976,12977,18740,19769,4873,5534,8292,8292,2568,3247,4284,4284,942,1253,472,472,23,88
112,"Chemical Engineering (4 Years, Bachelor of Technology)",11620,13933,17479,20210,4407,5271,7579,8723,2496,2733,3332,3769,1150,1225,1554,1554,26.9,75
112,"Chemical Science and Technology (4 Years, Bachelor of Technology)",13285,15032,18871,23155,4918,5568,8557,9038,2745,3070,3894,3894,990,1336,351,351,26.2,73
112,"B. Tech in CE. - M. Tech. in Structural Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",12537,15120,21794,21794,5763,5953,8576,9057,2878,2960,3913,3913,1009,1355,370,370,22.1,61
112,"Civil Engineering (4 Years, Bachelor of Technology)",12148,15295,19574,22884,4278,5526,7963,8807,2251,2835,3889,4230,822,1106,1532,1532,34.7,70
112,"B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",13801,15521,24011,24011,5258,5363,7982,8826,2968,2968,3908,4249,1243,1243,1551,1551,20.8,81
112,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",14292,16253,22786,23287,5344,6079,8001,8845,3082,3320,4531,4531,1345,1357,543,543,29.2,74
113,"Computer Science and Engineering (4 Years, Bachelor of Technology)",284,412,774,1165,97,196,560,666,52,109,237,357,42,61,174,204,29.5,95
113,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",542,715,1324,1866,199,372,996,1017,178,240,398,398,97,97,254,254,23.9,83
113,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",797,1429,2468,3004,428,656,1215,1456,218,448,562,740,145,163,383,421,28.5,61
113,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",1109,1523,3164,4340,667,919,2103,2190,538,744,1306,1306,158,316,891,891,24.9,96
113,"Electrical Engineering (4 Years, Bachelor of Technology)",1047,2037,3928,5040,552,1049,1792,2091,467,668,1049,1670,186,289,633,663,28,63
113,"Mechanical Engineering (4 Years, Bachelor of Technology)",2206,3854,7153,9102,1507,1942,3964,4608,685,1032,1852,2360,381,543,895,950,24.2,88
113,"Engineering Physics (4 Years, Bachelor of Technology)",3029,4535,7056,11320,1964,2359,5314,5995,1325,1740,2437,3319,1020,1063,914,969,25.7,80
113,"Chemical Engineering (4 Years, Bachelor of Technology)",4076,5015,6866,9914,2018,2465,3729,4966,1154,1424,2056,2408,596,758,949,1340,33.3,91
113,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",4275,5652,8118,12832,1680,3326,6252,6733,1633,2076,3756,3756,913,954,968,1359,22.4,68
113,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",4617,5889,9642,12236,2578,3097,6033,6367,1630,1929,3370,3418,980,1085,1467,1467,24.8,86
113,"Civil Engineering (4 Years, Bachelor of Technology)",4590,7100,9954,12904,2156,3026,4885,5793,854,1626,1912,2919,237,422,1043,1136,21.5,93
113,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",7043,7945,12950,14832,2809,3508,5919,6681,1665,2075,3355,3841,947,1103,1400,1400,31.7,78
113,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",7422,8689,12969,14672,3334,3899,6781,7030,2103,2227,3767,3767,1130,1265,50,50,25.4,77
113,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",5480,9574,17104,17714,4378,5307,7899,7906,2109,2870,2578,2578,1220,1220,69,69,24.3,99
113,"Geophysical Technology (5 Years, Integrated Master of Technology)",7641,9824,15132,17600,3643,4237,7331,7356,2130,2573,3108,3108,1176,1448,174,174,27,90
113,"Geological Technology (5 Years, Integrated Master of Technology)",7535,10563,15115,16434,4235,4862,7849,8169,2203,2621,3941,3941,1395,1437,245,245,24.6,85
113,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",10149,12928,16852,19020,4520,5331,8298,8298,2430,2888,4439,4439,843,1110,264,264,21,97
113,"Architecture (5 Years, Bachelor of Architecture)",14575,20728,19846,21477,5573,7288,7302,7302,2110,3182,3126,3126,1182,156,283,283,24.6,94
114,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1853,3258,3429,6454,653,1190,1687,2373,345,712,533,935,122,243,446,525,24.7,87
114,"Mathematics and Computing (5 Years, Integrated Master of Technology)",3401,4710,9444,10150,1611,2198,3363,3682,907,1185,2373,2373,481,532,948,948,27,61
114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",3153,5821,8444,10410,1541,2215,2682,3561,906,1322,1801,2226,354,433,820,885,26.4,87
114,"Electrical Engineering (4 Years, Bachelor of Technology)",5259,7784,11126,12614,2382,2938,3714,4992,1250,1589,2393,2555,561,638,1190,1249,28,94
114,"Mechanical Engineering (4 Years, Bachelor of Technology)",7791,10262,15650,17760,2762,4036,6584,7277,1645,2179,3078,3643,836,915,1528,1553,30.7,85
114,"Engineering Physics (4 Years, Bachelor of Technology)",8667,11797,18120,19088,4634,5120,8299,9041,2371,2530,4010,4010,1289,1374,1547,1572,33.3,99
114,"Chemical Engineering (4 Years, Bachelor of Technology)",9811,12473,14707,15442,3635,4718,6700,7631,2238,2460,2618,2618,802,1119,1519,1519,28.1,71
114,"Petroleum Engineering (4 Years, Bachelor of Technology)",8478,13101,16974,20492,3270,4530,7203,7583,2063,2628,3380,4701,896,1006,397,397,24.2,89
114,"Civil Engineering (4 Years, Bachelor of Technology)",10574,14058,17183,19624,4144,4820,7339,7646,1669,2353,3175,3849,665,815,1417,1417,32.2,64
114,"Mineral and Metallurgical Engineering (4 Years, Bachelor of Technology)",13697,15373,19618,20968,5428,5954,8067,8393,2668,3084,4015,4015,1360,1380,235,235,32,87
114,"Mining Engineering (4 Years, Bachelor of Technology)",8548,15689,21175,23730,4588,5797,7927,9029,2342,3072,4101,4670,759,1231,337,481,34.9,96
114,"Environmental Engineering (4 Years, Bachelor of Technology)",12849,15903,18359,22003,4949,6116,8886,9045,3128,3322,3468,3468,1229,1501,319,319,24.5,97
114,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",13568,16151,23882,24166,4997,6108,8695,8695,3133,3260,4671,4717,1175,1351,609,609,30.3,96
114,"Applied Geophysics (5 Years, Integrated Master of Technology)",15162,16754,22094,22094,6183,6405,8714,8714,3337,3374,4589,4589,1592,1592,628,628,33.6,90
114,"Applied Geology (5 Years, Integrated Master of Technology)",16108,17181,22738,22738,5523,6395,8733,8733,3415,3424,4741,4741,1449,1449,647,647,28.9,67
115,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1350,1859,2416,4212,596,901,1089,2182,305,590,912,1084,224,328,857,857,29.5,99
115,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",2141,2496,4623,6031,1250,1500,3154,3154,591,765,1750,1750,536,592,876,876,20.9,61
115,"Mathematics and Computing (4 Years, Bachelor of Technology)",1885,3082,6118,7289,1340,1740,3132,3132,714,987,1767,1767,574,598,1069,1069,34.4,78
115,"Electrical Engineering (4 Years, Bachelor of Technology)",3348,5832,7300,9988,1901,2477,4703,5141,1225,1745,1925,2349,593,716,1137,1137,20.4,71
115,"Mechanical Engineering (4 Years, Bachelor of Technology)",7244,8926,13690,16633,3200,3984,7091,7406,1741,2078,3508,3751,781,944,1480,1480,20.3,66
115,"Engineering Physics (4 Years, Bachelor of Technology)",6677,9822,15050,16223,3721,4920,8786,8786,2633,2976,4466,4466,1319,1429,1499,1499,28.1,73
115,"Chemical Engineering (4 Years, Bachelor of Technology)",9555,11041,14696,16377,3618,4293,7385,8199,2228,2502,3758,3758,1127,1129,1503,1503,31.3,62
115,"Civil Engineering (4 Years, Bachelor of Technology)",10039,13078,19279,20841,3941,4747,7797,7880,1942,2368,3554,3554,780,835,1559,1559,20.6,63
115,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",11727,14524,19293,19725,4852,5465,8946,8946,2818,3064,4656,4656,1312,1312,433,433,34.2,98
116,"Computer Science and Engineering (4 Years, Bachelor of Technology)",656,1079,1748,2275,268,359,894,1031,159,284,402,513,67,107,275,275,33.5,66
116,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",1126,1366,2299,2912,397,597,1283,1424,184,341,663,663,255,279,544,544,24,78
116,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",1510,2034,4650,5557,611,1178,2398,2729,495,762,930,930,320,412,710,710,26.4,81
116,"Electronics Engineering (4 Years, Bachelor of Technology)",1929,2876,4894,5954,762,1374,2137,2944,409,926,1483,1734,259,443,846,955,34.1,65
116,"Electrical Engineering (4 Years, Bachelor of Technology)",2896,3534,6086,7183,1179,1627,2541,3321,766,1124,1913,2217,339,500,739,970,25.1,95
116,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",3957,4662,8362,10123,1647,2178,3582,4365,1180,1320,2281,2281,526,526,1087,1087,34,60
116,"Mechanical Engineering (4 Years, Bachelor of Technology)",4792,6694,9906,13864,1842,2999,5327,6178,1065,1563,2377,3328,586,764,1215,1318,34.2,73
116,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",6846,8244,14377,15421,3040,3393,6359,6523,1550,2007,2396,3347,787,838,1502,1502,25.5,67
116,"Chemical Engineering (4 Years, Bachelor of Technology)",6225,8999,10294,13910,3124,3854,5322,6334,1519,2153,2439,3138,801,998,1463,1481,30.2,91
116,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",6786,9612,11933,12213,3355,4637,8103,8103,2665,2892,3895,3895,1385,1450,1482,1500,26.8,62
116,"Civil Engineering (4 Years, Bachelor of Technology)",7620,10232,14290,16550,3055,3959,5943,6990,1593,2133,1405,3229,572,714,1144,1244,25,85
116,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",9341,11332,16845,18848,4054,4359,7178,7885,1917,2598,3489,3489,842,859,1163,1263,21.2,93
116,"Metallurgical Engineering (4 Years, Bachelor of Technology)",8656,11388,16115,17543,3882,4473,6808,7454,2223,2696,3333,4199,1120,1273,60,182,22.1,80
116,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",11427,13072,19046,19161,3383,5219,8683,8683,2897,2989,4645,4645,1287,1379,79,201,33.6,94
116,"Ceramic Engineering (4 Years, Bachelor of Technology)",9616,13254,17873,19129,4341,5566,7456,9007,2288,3288,4456,4630,1383,1401,176,176,27.6,74
116,"Mining Engineering (4 Years, Bachelor of Technology)",11360,13556,17694,22557,3549,5426,7598,8891,2698,3281,4384,4635,1251,1344,257,562,30,73
116,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",11431,13565,17602,19246,4319,5753,7731,7731,2567,3170,4179,4467,1271,1271,276,581,24.8,71
116,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",12409,14379,20044,21398,4783,6051,7992,8759,2817,3403,4455,4500,1327,1504,620,620,27.4,76
116,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",10557,14443,21325,22583,5608,6065,8011,8778,3172,3205,4540,4540,1515,1540,639,639,30.1,71
116,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",13161,14479,21854,22939,5704,6274,8030,8797,2876,3335,4734,4734,1436,1436,658,658,23.7,68
116,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",10539,14830,18526,18670,5195,6271,8782,8782,2992,3273,3569,3569,1396,1428,677,677,31.5,61
116,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",11799,14852,17518,18004,5652,5956,8511,8511,2661,3386,3961,3961,1470,1470,696,696,22.1,98
116,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",13608,15572,22734,23275,5432,6067,8530,8530,3200,3377,4738,4738,1285,1285,458,458,20.3,72
116,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",14899,15585,21839,22446,5699,6142,8549,8549,3136,3237,4699,4699,1397,1493,477,477,29.1,77
116,"Architecture (5 Years, Bachelor of Architecture)",23877,24641,25056,25690,8755,8755,8568,8568,3785,4250,4620,4620,646,1083,496,496,32.8,87
117,"Computer Science and Engineering (4 Years, Bachelor of Technology)",398,654,1422,1718,208,267,704,857,121,173,353,383,58,83,238,296,21.7,78
117,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",846,1027,1497,1945,306,394,1243,1314,183,262,802,802,98,100,257,315,23.1,86
117,"Mathematics and Computing (4 Years, Bachelor of Technology)",748,1124,2123,2372,352,532,1153,1366,177,381,882,1064,123,167,388,388,22.3,96
117,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",1308,1698,3606,4199,616,832,1578,1707,192,627,745,992,147,201,455,455,30.5,97
117,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",1741,2117,4378,5191,870,1072,1999,2222,505,692,1112,1436,306,338,630,630,29.6,91
117,"Mechanical Engineering (4 Years, Bachelor of Technology)",2630,4754,8233,10501,1554,2191,4565,5178,895,1245,2364,2456,458,624,1065,1169,28.8,77
117,"Chemical Engineering (4 Years, Bachelor of Technology)",4795,5959,9779,11302,1960,2812,4987,5626,1045,1582,2472,2722,733,774,662,991,24,81
117,"Engineering Physics (4 Years, Bachelor of Technology)",4587,6423,10929,13263,2736,3507,6239,6723,1744,2137,3537,3775,924,1055,1629,1629,24.4,83
117,"Energy Engineering (4 Years, Bachelor of Technology)",5822,6637,12986,13272,2105,2968,6815,6815,1684,1800,3453,3453,830,830,1648,1648,20.2,97
117,"Chemical Science and Technology (4 Years, Bachelor of Technology)",6427,8413,12131,14677,3203,3658,6569,6966,1677,2073,2838,3005,779,892,1489,1489,28.9,94
117,"Civil Engineering (4 Years, Bachelor of Technology)",4386,8453,13824,15530,3020,3376,5903,6493,1637,1842,2170,3096,528,585,893,1183,31.4,68
117,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",8761,10455,16077,17655,3696,4240,7751,7874,2314,2559,3777,4151,673,1232,1582,1582,29.9,70
118,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3447,5791,9269,11200,1545,2468,3281,4225,1046,1283,1586,1966,454,509,894,894,23.6,94
118,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",5685,7009,10880,11936,2512,2824,4234,4366,949,1389,2358,2404,695,743,913,913,29.2,86
118,"Electrical Engineering (4 Years, Bachelor of Technology)",8470,10745,14535,15872,3332,4094,5890,6416,1963,2209,2651,2651,993,1024,1556,1556,28.1,68
118,"Mechatronics Engineering (4 Years, Bachelor of Technology)",10302,11894,17326,19321,3651,4731,8020,8020,2356,2647,4469,4469,1050,1050,1575,1575,28.7,78
118,"Mechanical Engineering (4 Years, Bachelor of Technology)",12194,14404,19413,22278,4174,4905,8264,8996,2639,2794,4259,4259,1034,1167,82,82,24.1,69
118,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",15984,16674,22385,23317,6053,6224,8283,9015,3116,3265,4278,4278,1409,1409,101,101,27,87
119,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3410,4232,6983,7646,1452,1753,3025,3678,711,891,1903,1903,305,369,1083,1083,27.2,75
119,"Mathematics and Computing (4 Years, Bachelor of Technology)",4390,6568,9722,10611,1880,2579,4517,4570,1097,1583,1922,1922,668,699,1102,1102,33.2,80
119,"Electrical Engineering (4 Years, Bachelor of Technology)",6655,8909,11818,15019,3024,3685,5783,6322,1667,2102,2500,2500,507,953,1408,1408,30.9,62
119,"Mechanical Engineering (4 Years, Bachelor of Technology)",10369,13483,19656,21060,4088,4810,7347,7837,2350,2615,3999,4239,831,977,136,136,25.6,85
120,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3705,5162,8281,9104,1331,1735,2889,3104,337,735,1595,1595,379,400,932,932,27.7,66
120,"Data Science and Engineering (4 Years, Bachelor of Technology)",5609,7108,9260,11636,1835,2625,3644,3702,1150,1533,2402,2402,607,648,996,996,25.6,61
120,"Electrical Engineering (4 Years, Bachelor of Technology)",7989,9766,12747,14463,2732,3664,5236,5632,1817,1998,2569,2569,756,778,1518,1518,20.7,86
120,"Mechanical Engineering (4 Years, Bachelor of Technology)",10064,13086,18749,21004,4060,4812,7637,8001,2296,2583,3588,3588,1029,1148,86,86,33.1,84
120,"Civil Engineering (4 Years, Bachelor of Technology)",14166,16487,22093,23510,4840,5730,8228,8229,2864,2934,3776,3776,844,1206,1600,1600,22.5,97
121,"Computer Science and Engineering (4 Years, Bachelor of Technology)",2089,3701,5063,6558,1084,1428,2120,2392,450,875,1539,1539,164,307,882,882,28.5,87
121,"Electrical Engineering (4 Years, Bachelor of Technology)",6144,8826,8480,12903,2172,3243,4900,5444,1118,2035,2114,2114,625,736,1291,1291,21.8,81
121,"Mechanical Engineering (4 Years, Bachelor of Technology)",9740,12150,15866,18347,3835,4543,6643,6770,2454,2612,2422,2422,1093,1125,1419,1419,20.7,72
121,"Chemical Engineering (4 Years, Bachelor of Technology)",12703,14593,13085,21252,4623,5488,7708,7813,2743,2774,3180,3313,1325,1359,1438,1438,31,65
121,"Civil Engineering (4 Years, Bachelor of Technology)",13330,16658,19924,23232,4523,5635,7451,8015,2400,2875,2458,2681,1118,1199,1457,1457,32.4,84
122,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3919,4856,8521,9840,1639,2492,4481,5063,943,995,1986,1986,575,696,1476,1476,26.3,85
122,"Mathematics and Computing (4 Years, Bachelor of Technology)",6108,7855,10282,14564,2796,3128,5459,6777,1679,1902,3007,3048,809,837,1495,1495,34.9,76
122,"Electrical Engineering (4 Years, Bachelor of Technology)",8695,9821,13856,15977,2969,3611,6603,7258,1935,2205,3326,3326,876,1075,1514,1514,33.7,96
122,"Mechanical Engineering (4 Years, Bachelor of Technology)",10829,14589,18797,20674,4197,4906,8796,9044,2162,2660,4401,4401,1194,1212,316,316,27.7,65
122,"Chemical Engineering (4 Years, Bachelor of Technology)",12882,16433,21553,24066,4218,5596,8985,8985,2451,3009,4024,4024,1188,1279,471,471,21.9,65
122,"Civil Engineering (4 Years, Bachelor of Technology)",12897,16786,23714,24403,5590,5909,9004,9004,1574,2991,4504,4504,1100,1155,1572,1572,31.2,95
122,"Materials Engineering (4 Years, Bachelor of Technology)",16600,17296,23299,24706,5818,6301,9023,9023,2962,3325,4560,4560,1549,1557,662,662,31.2,69
123,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3889,5978,7909,10825,1708,2386,3237,3580,509,1172,1690,2032,350,444,613,613,25.7,65
123,"Mathematics and Computing (4 Years, Bachelor of Technology)",6104,7412,11118,11274,2636,3090,5126,5177,1497,1821,2614,2614,602,828,632,632,34.4,93
123,"Electrical Engineering (4 Years, Bachelor of Technology)",7548,10267,13435,15197,3186,3966,5922,6415,1367,2282,2761,2927,854,871,1321,1321,20.8,92
123,"Engineering Physics (4 Years, Bachelor of Technology)",11412,13387,19665,19665,5639,5738,5941,6434,2536,2863,4308,4308,1346,1346,1340,1340,21.3,92
123,"Mechanical Engineering (4 Years, Bachelor of Technology)",10192,14010,21510,22719,4691,5158,7259,8340,2586,2773,3058,3058,1108,1113,1465,1465,30.3,86
123,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",13177,16106,19087,19087,5434,5555,7278,8359,3124,3155,3977,3977,1343,1343,1484,1484,22.4,84
123,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",16426,16739,22017,22017,4734,5548,8726,8726,2872,2879,4137,4137,1200,1200,1503,1503,27.7,98
123,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",15968,18027,19685,25311,6309,6538,8745,8745,2862,3454,4704,4828,1534,1574,638,638,30.5,84
