Institute_code,Academic_program_name,OPEN_Gender_Neutral_OR,OPEN_Gender_Neutral_CR,OPEN_Female_Only_OR,OPEN_Female_Only_CR,OBC_NCL_Gender_Neutral_OR,OBC_NCL_Gender_Neutral_CR,OBC_NCL_Female_Only_OR,OBC_NCL_Female_Only_CR,SC_Gender_Neutral_OR,SC_Gender_Neutral_CR,SC_Female_Only_OR,SC_Female_Only_CR,ST_Gender_Neutral_OR,ST_Gender_Neutral_CR,ST_Female_Only_OR,ST_Female_Only_CR,Avg_branch_ctc,Seat_capacity
111,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",7357,8378,15514,16233,3464,3916,7561,7561,2294,2344,3110,3110,1107,1107,1447,1447,24.3,77
111,"Chemical Engineering (4 Years, Bachelor of Technology)",7882,9699,1828,14206,3093,4318,6424,7068,2232,2303,3320,3320,1065,1204,1616,1616,23.5,80
111,"Civil Engineering (4 Years, Bachelor of Technology)",7965,11505,17543,17824,3702,4371,6580,6665,2104,2515,3529,3529,744,777,1043,1043,24.1,89
111,"Materials Engineering (4 Years, Bachelor of Technology)",10199,12394,15235,17763,4698,5069,7799,7799,2696,3107,3546,3546,1357,1449,465,465,33.8,82
112,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1709,2852,3374,5918,594,1213,1408,2432,311,679,1248,1437,212,378,695,695,29,68
112,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",1421,3579,8028,8247,1287,1628,2101,3155,800,1076,1522,1522,494,556,1041,1041,25.5,76
112,"B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",2990,3693,7599,7599,1273,1391,2168,3222,739,739,1679,1679,457,457,1108,1108,34.5,94
112,"Mathematics and Computing (4 Years, Bachelor of Technology)",4106,4840,6744,9176,1795,2254,3472,4168,1079,1440,2023,2023,567,722,1438,1438,33.5,82
112,"B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",5167,5326,10139,10139,2202,2456,5445,5445,1468,1468,1987,1987,706,706,1402,1402,28.5,74
112,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",4324,5775,10931,11727,2095,2351,4193,4725,1088,1474,2276,2276,534,605,996,996,33.3,89
112,"B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",5869,6621,14148,14148,2306,2593,6124,6124,1930,1930,2241,2241,694,694,961,961,29.1,85
112,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",6331,6791,11835,11835,2535,2623,6219,6219,1996,1996,2559,2559,773,773,1056,1056,29.7,67
112,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",4270,7380,12671,14289,2017,2629,4944,5159,1431,1697,2106,2106,701,812,1392,1392,28.7,64
112,"B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",7084,8338,14371,14371,3219,3273,6332,6332,1986,2028,2152,2152,747,858,1438,1438,20.2,75
112,"B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",8671,11013,18172,18172,3497,4353,9108,9108,2569,2569,2222,2222,1387,1387,1508,1508,21.3,74
112,"B. Tech. (ME) - MBA (NITIE) (5 Years, Bachelor of Technology and MBA (Dual Degree))",9434,11403,16769,17434,3641,4501,8949,8949,2287,2735,2210,2210,1593,1593,1496,1496,20.6,77
112,"Mechanical Engineering (4 Years, Bachelor of Technology)",8802,11537,17944,19277,3084,4353,7291,8408,2243,2576,2650,3997,1047,1145,366,366,31.2,64
112,"Engineering Physics (4 Years, Bachelor of Technology)",10138,13058,18821,19850,4954,5615,8373,8373,2649,3328,4365,4365,1023,1334,553,553,23.7,83
112,"Chemical Engineering (4 Years, Bachelor of Technology)",11688,13967,17513,20244,4441,5305,7613,8757,2530,2767,3366,3803,1184,1259,1588,1588,21.7,95
112,"Chemical Science and Technology (4 Years, Bachelor of Technology)",13391,15085,18924,23208,4971,5621,8610,9091,2798,3123,3947,3947,1043,1389,404,404,24.4,94
112,"B. Tech in CE. - M. Tech. in Structural Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",12735,15219,21893,21893,5862,6052,8675,9156,2977,3059,4012,4012,1108,1454,469,469,28.9,68
112,"Civil Engineering (4 Years, Bachelor of Technology)",12184,15313,19592,22902,4296,5544,7981,8825,2269,2853,3907,4248,840,1124,1550,1550,25.2,85
112,"B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",13877,15559,24049,24049,5296,5401,8020,8864,3006,3006,3946,4287,1281,1281,1589,1589,21.5,86
112,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",14292,16253,22786,23287,5344,6079,8001,8845,3082,3320,4531,4531,1345,1357,543,543,31.7,61
113,"Computer Science and Engineering (4 Years, Bachelor of Technology)",460,500,862,1253,185,284,648,754,140,197,325,445,130,149,262,292,26.6,63
113,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",596,742,1351,1893,226,399,1023,1044,205,267,425,425,124,124,281,281,28.6,97
113,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",931,1496,2535,3071,495,723,1282,1523,285,515,629,807,212,230,450,488,24.5,76
113,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",1165,1551,3192,4368,695,947,2131,2218,566,772,1334,1334,186,344,919,919,24.5,60
113,"Electrical Engineering (4 Years, Bachelor of Technology)",1233,2130,4021,5133,645,1142,1885,2184,560,761,1142,1763,279,382,726,756,22.2,73
113,"Mechanical Engineering (4 Years, Bachelor of Technology)",2302,3902,7201,9150,1555,1990,4012,4656,733,1080,1900,2408,429,591,943,998,27.3,63
113,"Engineering Physics (4 Years, Bachelor of Technology)",3195,4618,7139,11403,2047,2442,5397,6078,1408,1823,2520,3402,1103,1146,997,1052,23.3,80
113,"Chemical Engineering (4 Years, Bachelor of Technology)",4090,5022,6873,9921,2025,2472,3736,4973,1161,1431,2063,2415,603,765,956,1347,34.3,69
113,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",4317,5673,8139,12853,1701,3347,6273,6754,1654,2097,3777,3777,934,975,989,1380,24,89
113,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",4637,5899,9652,12246,2588,3107,6043,6377,1640,1939,3380,3428,990,1095,1477,1477,34.5,95
113,"Civil Engineering (4 Years, Bachelor of Technology)",4624,7117,9971,12921,2173,3043,4902,5810,871,1643,1929,2936,254,439,1060,1153,31.3,69
113,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",7069,7958,12963,14845,2822,3521,5932,6694,1678,2088,3368,3854,960,1116,1413,1413,24.3,91
113,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",7450,8703,12983,14686,3348,3913,6795,7044,2117,2241,3781,3781,1144,1279,64,64,32.3,70
113,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",5498,9583,17113,17723,4387,5316,7908,7915,2118,2879,2587,2587,1229,1229,78,78,34,95
113,"Geophysical Technology (5 Years, Integrated Master of Technology)",7673,9840,15148,17616,3659,4253,7347,7372,2146,2589,3124,3124,1192,1464,190,190,34.2,92
113,"Geological Technology (5 Years, Integrated Master of Technology)",7605,10598,15150,16469,4270,4897,7884,8204,2238,2656,3976,3976,1430,1472,280,280,22.2,76
113,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",10251,12979,16903,19071,4571,5382,8349,8349,2481,2939,4490,4490,894,1161,315,315,31.5,95
113,"Architecture (5 Years, Bachelor of Architecture)",14575,20728,19846,21477,5573,7288,7302,7302,2110,3182,3126,3126,1182,156,283,283,32.8,86
114,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1951,3307,3478,6503,702,1239,1736,2422,394,761,582,984,171,292,495,574,21,78
114,"Mathematics and Computing (5 Years, Integrated Master of Technology)",3439,4729,9463,10169,1630,2217,3382,3701,926,1204,2392,2392,500,551,967,967,27.1,86
114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",3265,5877,8500,10466,1597,2271,2738,3617,962,1378,1857,2282,410,489,876,941,25.1,68
114,"Electrical Engineering (4 Years, Bachelor of Technology)",5455,7882,11224,12712,2480,3036,3812,5090,1348,1687,2491,2653,659,736,1288,1347,32.7,73
114,"Mechanical Engineering (4 Years, Bachelor of Technology)",7797,10265,15653,17763,2765,4039,6587,7280,1648,2182,3081,3646,839,918,1531,1556,24.1,72
114,"Engineering Physics (4 Years, Bachelor of Technology)",8715,11821,18144,19112,4658,5144,8323,9065,2395,2554,4034,4034,1313,1398,1571,1596,25.2,80
114,"Chemical Engineering (4 Years, Bachelor of Technology)",9827,12481,14715,15450,3643,4726,6708,7639,2246,2468,2626,2626,810,1127,1527,1527,20.1,92
114,"Petroleum Engineering (4 Years, Bachelor of Technology)",8566,13145,17018,20536,3314,4574,7247,7627,2107,2672,3424,4745,940,1050,441,441,24.5,75
114,"Civil Engineering (4 Years, Bachelor of Technology)",10592,14067,17192,19633,4153,4829,7348,7655,1678,2362,3184,3858,674,824,1426,1426,22.4,72
114,"Mineral and Metallurgical Engineering (4 Years, Bachelor of Technology)",13875,15462,19707,21057,5517,6043,8156,8482,2757,3173,4104,4104,1449,1469,324,324,27.5,75
114,"Mining Engineering (4 Years, Bachelor of Technology)",8552,15691,21177,23732,4590,5799,7929,9031,2344,3074,4103,4672,761,1233,339,483,34.2,72
114,"Environmental Engineering (4 Years, Bachelor of Technology)",13039,15998,18454,22098,5044,6211,8981,9140,3223,3417,3563,3563,1324,1596,414,414,21.5,91
114,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",13738,16236,23967,24251,5082,6193,8780,8780,3218,3345,4756,4802,1260,1436,694,694,30.7,70
114,"Applied Geophysics (5 Years, Integrated Master of Technology)",15348,16847,22187,22187,6276,6498,8807,8807,3430,3467,4682,4682,1685,1685,721,721,31.4,65
114,"Applied Geology (5 Years, Integrated Master of Technology)",16194,17224,22781,22781,5566,6438,8776,8776,3458,3467,4784,4784,1492,1492,690,690,28.2,88
115,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1396,1882,2439,4235,619,924,1112,2205,328,613,935,1107,247,351,880,880,31.9,88
115,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",2315,2583,4710,6118,1337,1587,3241,3241,678,852,1837,1837,623,679,963,963,21.4,79
115,"Mathematics and Computing (4 Years, Bachelor of Technology)",1913,3096,6132,7303,1354,1754,3146,3146,728,1001,1781,1781,588,612,1083,1083,27.8,76
115,"Electrical Engineering (4 Years, Bachelor of Technology)",3354,5835,7303,9991,1904,2480,4706,5144,1228,1748,1928,2352,596,719,1140,1140,32.5,92
115,"Mechanical Engineering (4 Years, Bachelor of Technology)",7340,8974,13738,16681,3248,4032,7139,7454,1789,2126,3556,3799,829,992,1528,1528,22.7,88
115,"Engineering Physics (4 Years, Bachelor of Technology)",6677,9822,15050,16223,3721,4920,8786,8786,2633,2976,4466,4466,1319,1429,1499,1499,27.1,78
115,"Chemical Engineering (4 Years, Bachelor of Technology)",9671,11099,14754,16435,3676,4351,7443,8257,2286,2560,3816,3816,1185,1187,1561,1561,31,90
115,"Civil Engineering (4 Years, Bachelor of Technology)",10075,13096,19297,20859,3959,4765,7815,7898,1960,2386,3572,3572,798,853,1577,1577,27.4,94
115,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",11887,14604,19373,19805,4932,5545,9026,9026,2898,3144,4736,4736,1392,1392,513,513,27,98
116,"Computer Science and Engineering (4 Years, Bachelor of Technology)",848,1175,1844,2371,364,455,990,1127,255,380,498,609,163,203,371,371,32.4,99
116,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",1322,1464,2397,3010,495,695,1381,1522,282,439,761,761,353,377,642,642,27.5,71
116,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",1672,2115,4731,5638,692,1259,2479,2810,576,843,1011,1011,401,493,791,791,27.9,95
116,"Electronics Engineering (4 Years, Bachelor of Technology)",2107,2965,4983,6043,851,1463,2226,3033,498,1015,1572,1823,348,532,935,1044,34.9,64
116,"Electrical Engineering (4 Years, Bachelor of Technology)",3092,3632,6184,7281,1277,1725,2639,3419,864,1222,2011,2315,437,598,837,1068,25.6,97
116,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",3975,4671,8371,10132,1656,2187,3591,4374,1189,1329,2290,2290,535,535,1096,1096,31.4,83
116,"Mechanical Engineering (4 Years, Bachelor of Technology)",4906,6751,9963,13921,1899,3056,5384,6235,1122,1620,2434,3385,643,821,1272,1375,20.2,94
116,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",6990,8316,14449,15493,3112,3465,6431,6595,1622,2079,2468,3419,859,910,1574,1574,28.3,90
116,"Chemical Engineering (4 Years, Bachelor of Technology)",6269,9021,10316,13932,3146,3876,5344,6356,1541,2175,2461,3160,823,1020,1485,1503,34.8,83
116,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",6862,9650,11971,12251,3393,4675,8141,8141,2703,2930,3933,3933,1423,1488,1520,1538,24.4,70
116,"Civil Engineering (4 Years, Bachelor of Technology)",7804,10324,14382,16642,3147,4051,6035,7082,1685,2225,1497,3321,664,806,1236,1336,22,88
116,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",9417,11370,16883,18886,4092,4397,7216,7923,1955,2636,3527,3527,880,897,1201,1301,21.9,63
116,"Metallurgical Engineering (4 Years, Bachelor of Technology)",8814,11467,16194,17622,3961,4552,6887,7533,2302,2775,3412,4278,1199,1352,139,261,34.2,87
116,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",11607,13162,19136,19251,3473,5309,8773,8773,2987,3079,4735,4735,1377,1469,169,291,29.3,90
116,"Ceramic Engineering (4 Years, Bachelor of Technology)",9730,13311,17930,19186,4398,5623,7513,9064,2345,3345,4513,4687,1440,1458,233,233,30.9,84
116,"Mining Engineering (4 Years, Bachelor of Technology)",11476,13614,17752,22615,3607,5484,7656,8949,2756,3339,4442,4693,1309,1402,315,620,25,84
116,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",11613,13656,17693,19337,4410,5844,7822,7822,2658,3261,4270,4558,1362,1362,367,672,21.3,62
116,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",12439,14394,20059,21413,4798,6066,8007,8774,2832,3418,4470,4515,1342,1519,635,635,30.9,80
116,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",10733,14531,21413,22671,5696,6153,8099,8866,3260,3293,4628,4628,1603,1628,727,727,33.3,71
116,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",13273,14535,21910,22995,5760,6330,8086,8853,2932,3391,4790,4790,1492,1492,714,714,32.4,74
116,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",10561,14841,18537,18681,5206,6282,8793,8793,3003,3284,3580,3580,1407,1439,688,688,22.2,98
116,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",11803,14854,17520,18006,5654,5958,8513,8513,2663,3388,3963,3963,1472,1472,698,698,26.1,69
116,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",13676,15606,22768,23309,5466,6101,8564,8564,3234,3411,4772,4772,1319,1319,492,492,32.5,64
116,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",15043,15657,21911,22518,5771,6214,8621,8621,3208,3309,4771,4771,1469,1565,549,549,26.8,91
116,"Architecture (5 Years, Bachelor of Architecture)",23987,24696,25111,25745,8810,8810,8623,8623,3840,4305,4675,4675,701,1138,551,551,30.9,80
117,"Computer Science and Engineering (4 Years, Bachelor of Technology)",454,682,1450,1746,236,295,732,885,149,201,381,411,86,111,266,324,22.3,62
117,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",938,1073,1543,1991,352,440,1289,1360,229,308,848,848,144,146,303,361,20.1,60
117,"Mathematics and Computing (4 Years, Bachelor of Technology)",872,1186,2185,2434,414,594,1215,1428,239,443,944,1126,185,229,450,450,20.9,85
117,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",1480,1784,3692,4285,702,918,1664,1793,278,713,831,1078,233,287,541,541,34.6,72
117,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",1891,2192,4453,5266,945,1147,2074,2297,580,767,1187,1511,381,413,705,705,20.1,81
117,"Mechanical Engineering (4 Years, Bachelor of Technology)",2696,4787,8266,10534,1587,2224,4598,5211,928,1278,2397,2489,491,657,1098,1202,27.3,84
117,"Chemical Engineering (4 Years, Bachelor of Technology)",4933,6028,9848,11371,2029,2881,5056,5695,1114,1651,2541,2791,802,843,731,1060,27.1,74
117,"Engineering Physics (4 Years, Bachelor of Technology)",4671,6465,10971,13305,2778,3549,6281,6765,1786,2179,3579,3817,966,1097,1671,1671,30.3,75
117,"Energy Engineering (4 Years, Bachelor of Technology)",5910,6681,13030,13316,2149,3012,6859,6859,1728,1844,3497,3497,874,874,1692,1692,20.1,94
117,"Chemical Science and Technology (4 Years, Bachelor of Technology)",6459,8429,12147,14693,3219,3674,6585,6982,1693,2089,2854,3021,795,908,1505,1505,23.7,93
117,"Civil Engineering (4 Years, Bachelor of Technology)",4548,8534,13905,15611,3101,3457,5984,6574,1718,1923,2251,3177,609,666,974,1264,30.2,95
117,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",8957,10553,16175,17753,3794,4338,7849,7972,2412,2657,3875,4249,771,1330,1680,1680,25.7,61
118,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3491,5813,9291,11222,1567,2490,3303,4247,1068,1305,1608,1988,476,531,916,916,32.4,63
118,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",5787,7060,10931,11987,2563,2875,4285,4417,1000,1440,2409,2455,746,794,964,964,32.1,81
118,"Electrical Engineering (4 Years, Bachelor of Technology)",8512,10766,14556,15893,3353,4115,5911,6437,1984,2230,2672,2672,1014,1045,1577,1577,32.3,60
118,"Mechatronics Engineering (4 Years, Bachelor of Technology)",10500,11993,17425,19420,3750,4830,8119,8119,2455,2746,4568,4568,1149,1149,1674,1674,25.1,75
118,"Mechanical Engineering (4 Years, Bachelor of Technology)",12308,14461,19470,22335,4231,4962,8321,9053,2696,2851,4316,4316,1091,1224,139,139,22,76
118,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",16136,16750,22461,23393,6129,6300,8359,9091,3192,3341,4354,4354,1485,1485,177,177,33.1,76
119,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3594,4324,7075,7738,1544,1845,3117,3770,803,983,1995,1995,397,461,1175,1175,30.5,76
119,"Mathematics and Computing (4 Years, Bachelor of Technology)",4568,6657,9811,10700,1969,2668,4606,4659,1186,1672,2011,2011,757,788,1191,1191,25,71
119,"Electrical Engineering (4 Years, Bachelor of Technology)",6805,8984,11893,15094,3099,3760,5858,6397,1742,2177,2575,2575,582,1028,1483,1483,26.5,89
119,"Mechanical Engineering (4 Years, Bachelor of Technology)",10393,13495,19668,21072,4100,4822,7359,7849,2362,2627,4011,4251,843,989,148,148,30.9,82
120,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3705,5162,8281,9104,1331,1735,2889,3104,337,735,1595,1595,379,400,932,932,28.5,94
120,"Data Science and Engineering (4 Years, Bachelor of Technology)",5629,7118,9270,11646,1845,2635,3654,3712,1160,1543,2412,2412,617,658,1006,1006,26,81
120,"Electrical Engineering (4 Years, Bachelor of Technology)",7995,9769,12750,14466,2735,3667,5239,5635,1820,2001,2572,2572,759,781,1521,1521,28.3,68
120,"Mechanical Engineering (4 Years, Bachelor of Technology)",10202,13155,18818,21073,4129,4881,7706,8070,2365,2652,3657,3657,1098,1217,155,155,32.1,71
120,"Civil Engineering (4 Years, Bachelor of Technology)",14288,16548,22154,23571,4901,5791,8289,8290,2925,2995,3837,3837,905,1267,1661,1661,23.5,98
121,"Computer Science and Engineering (4 Years, Bachelor of Technology)",2265,3789,5151,6646,1172,1516,2208,2480,538,963,1627,1627,252,395,970,970,20.7,96
121,"Electrical Engineering (4 Years, Bachelor of Technology)",6146,8827,8481,12904,2173,3244,4901,5445,1119,2036,2115,2115,626,737,1292,1292,27.6,98
121,"Mechanical Engineering (4 Years, Bachelor of Technology)",9918,12239,15955,18436,3924,4632,6732,6859,2543,2701,2511,2511,1182,1214,1508,1508,30.5,87
121,"Chemical Engineering (4 Years, Bachelor of Technology)",12813,14648,13140,21307,4678,5543,7763,7868,2798,2829,3235,3368,1380,1414,1493,1493,26,64
121,"Civil Engineering (4 Years, Bachelor of Technology)",13376,16681,19947,23255,4546,5658,7474,8038,2423,2898,2481,2704,1141,1222,1480,1480,20.3,81
122,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3923,4858,8523,9842,1641,2494,4483,5065,945,997,1988,1988,577,698,1478,1478,26.5,81
122,"Mathematics and Computing (4 Years, Bachelor of Technology)",6278,7940,10367,14649,2881,3213,5544,6862,1764,1987,3092,3133,894,922,1580,1580,33.4,95
122,"Electrical Engineering (4 Years, Bachelor of Technology)",8859,9903,13938,16059,3051,3693,6685,7340,2017,2287,3408,3408,958,1157,1596,1596,34.6,93
122,"Mechanical Engineering (4 Years, Bachelor of Technology)",10999,14674,18882,20759,4282,4991,8881,9129,2247,2745,4486,4486,1279,1297,401,401,22,79
122,"Chemical Engineering (4 Years, Bachelor of Technology)",13058,16521,21641,24154,4306,5684,9073,9073,2539,3097,4112,4112,1276,1367,559,559,28.2,91
122,"Civil Engineering (4 Years, Bachelor of Technology)",12949,16812,23740,24429,5616,5935,9030,9030,1600,3017,4530,4530,1126,1181,1598,1598,26.6,83
122,"Materials Engineering (4 Years, Bachelor of Technology)",16634,17313,23316,24723,5835,6318,9040,9040,2979,3342,4577,4577,1566,1574,679,679,28.7,88
123,"Computer Science and Engineering (4 Years, Bachelor of Technology)",4003,6035,7966,10882,1765,2443,3294,3637,566,1229,1747,2089,407,501,670,670,32.5,92
123,"Mathematics and Computing (4 Years, Bachelor of Technology)",6168,7444,11150,11306,2668,3122,5158,5209,1529,1853,2646,2646,634,860,664,664,30.7,65
123,"Electrical Engineering (4 Years, Bachelor of Technology)",7612,10299,13467,15229,3218,3998,5954,6447,1399,2314,2793,2959,886,903,1353,1353,30.2,90
123,"Engineering Physics (4 Years, Bachelor of Technology)",11550,13456,19734,19734,5708,5807,6010,6503,2605,2932,4377,4377,1415,1415,1409,1409,26.2,60
123,"Mechanical Engineering (4 Years, Bachelor of Technology)",10300,14064,21564,22773,4745,5212,7313,8394,2640,2827,3112,3112,1162,1167,1519,1519,29.8,79
123,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",13219,16127,19108,19108,5455,5576,7299,8380,3145,3176,3998,3998,1364,1364,1505,1505,21.1,62
123,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",16604,16828,22106,22106,4823,5637,8815,8815,2961,2968,4226,4226,1289,1289,1592,1592,30.6,63
123,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",16120,18103,19761,25387,6385,6614,8821,8821,2938,3530,4780,4904,1610,1650,714,714,30.9,86
