Institute_code,Academic_program_name,OPEN_Gender_Neutral_OR,OPEN_Gender_Neutral_CR,OPEN_Female_Only_OR,OPEN_Female_Only_CR,OBC_NCL_Gender_Neutral_OR,OBC_NCL_Gender_Neutral_CR,OBC_NCL_Female_Only_OR,OBC_NCL_Female_Only_CR,SC_Gender_Neutral_OR,SC_Gender_Neutral_CR,SC_Female_Only_OR,SC_Female_Only_CR,ST_Gender_Neutral_OR,ST_Gender_Neutral_CR,ST_Female_Only_OR,ST_Female_Only_CR,Avg_branch_ctc,Seat_capacity
111,"Mechanical Engineering (4 Years, Bachelor of Technology)",4956,7350,9931,14182,2629,3491,6141,6616,1786,2141,2741,2741,843,920,1463,1463,20.1,86
111,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",7431,8452,15588,16307,3538,3990,7635,7635,2368,2418,3184,3184,1181,1181,1521,1521,31.1,73
111,"Chemical Engineering (4 Years, Bachelor of Technology)",7978,9795,1924,14302,3568,4414,6520,7164,2328,2399,3416,3416,1161,1300,1712,1712,31.9,68
111,"Civil Engineering (4 Years, Bachelor of Technology)",8131,11671,17709,17990,3622,4537,6746,6831,2270,2681,3695,3695,910,943,1209,1209,25.6,74
111,"Materials Engineering (4 Years, Bachelor of Technology)",10389,12584,15425,17953,3653,5259,7989,7989,2886,3297,3736,3736,1547,1639,655,655,21.7,92
112,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1791,2934,3456,6000,3618,1295,1490,2514,393,761,1330,1519,294,460,777,777,23.5,78
112,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",1425,3583,8032,8251,3598,1632,2105,3159,804,1080,1526,1526,498,560,1045,1045,23.7,98
112,"B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",3090,3793,7699,7699,3665,1491,2268,3322,839,839,1779,1779,557,557,1208,1208,27.6,92
112,"Mathematics and Computing (4 Years, Bachelor of Technology)",4288,5022,6926,9358,3725,2436,3654,4350,1261,1622,2205,2205,749,904,1620,1620,33.2,86
112,"B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",5239,5398,10211,10211,3689,2528,5517,5517,1540,1540,2059,2059,778,778,1474,1474,26.2,70
112,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",4472,5923,11079,11875,3746,2499,4341,4873,1236,1622,2424,2424,682,753,1144,1144,34.4,65
112,"B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",5909,6661,14188,14188,3711,2633,6164,6164,1970,1970,2281,2281,734,734,1001,1001,28.7,73
112,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",6523,6983,12027,12027,3806,2815,6411,6411,2188,2188,2751,2751,965,965,1248,1248,29.9,64
112,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",4312,7422,12713,14331,3750,2671,4986,5201,1473,1739,2148,2148,743,854,1434,1434,29.4,76
112,"B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",7180,8434,14467,14467,3796,3369,6428,6428,2082,2124,2248,2248,843,954,1534,1534,32.7,63
112,"B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",8869,11211,18370,18370,3866,4551,9306,9306,2767,2767,2420,2420,1585,1585,1706,1706,25.4,95
112,"B. Tech. (ME) - MBA (NITIE) (5 Years, Bachelor of Technology and MBA (Dual Degree))",9570,11539,16905,17570,3854,4637,9085,9085,2423,2871,2346,2346,1729,1729,1632,1632,20.7,90
112,"Mechanical Engineering (4 Years, Bachelor of Technology)",8970,11705,18112,19445,3889,4521,7459,8576,2411,2744,2818,4165,1215,1313,534,534,33.8,60
112,"Engineering Physics (4 Years, Bachelor of Technology)",10300,13220,18983,20012,3905,5777,8535,8535,2811,3490,4527,4527,1185,1496,715,715,20.6,97
112,"Chemical Engineering (4 Years, Bachelor of Technology)",11756,14035,17581,20312,3877,5373,7681,8825,2598,2835,3434,3871,1252,1327,1656,1656,21.7,75
112,"Chemical Science and Technology (4 Years, Bachelor of Technology)",13497,15191,19030,23314,3915,5727,8716,9197,2904,3229,4053,4053,1149,1495,510,510,33.3,65
112,"B. Tech in CE. - M. Tech. in Structural Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",12933,15417,22091,22091,3980,6250,8873,9354,3175,3257,4210,4210,1306,1652,667,667,27.6,61
112,"Civil Engineering (4 Years, Bachelor of Technology)",12220,15349,19628,22938,3918,5580,8017,8861,2305,2889,3943,4284,876,1160,1586,1586,29.7,73
112,"B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",13953,15635,24125,24125,3957,5477,8096,8940,3082,3082,4022,4363,1357,1357,1665,1665,29.2,92
112,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",14292,16253,22786,23287,3938,6079,8001,8845,3082,3320,4531,4531,1345,1357,543,543,22.3,68
113,"Computer Science and Engineering (4 Years, Bachelor of Technology)",636,676,1038,1429,4045,460,824,930,316,373,501,621,306,325,438,468,29.6,63
113,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",650,796,1405,1947,4003,453,1077,1098,259,321,479,479,178,178,335,335,21.6,95
113,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",1065,1630,2669,3205,4062,857,1416,1657,419,649,763,941,346,364,584,622,20.2,97
113,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",1221,1607,3248,4424,4042,1003,2187,2274,622,828,1390,1390,242,400,975,975,31.5,83
113,"Electrical Engineering (4 Years, Bachelor of Technology)",1419,2316,4207,5319,4126,1328,2071,2370,746,947,1328,1949,465,568,912,942,31.2,78
113,"Mechanical Engineering (4 Years, Bachelor of Technology)",2398,3998,7297,9246,4100,2086,4108,4752,829,1176,1996,2504,525,687,1039,1094,22,70
113,"Engineering Physics (4 Years, Bachelor of Technology)",3361,4784,7305,11569,4154,2608,5563,6244,1574,1989,2686,3568,1269,1312,1163,1218,24.5,87
113,"Chemical Engineering (4 Years, Bachelor of Technology)",4104,5036,6887,9935,4097,2486,3750,4987,1175,1445,2077,2429,617,779,970,1361,31,63
113,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",4359,5715,8181,12895,4130,3389,6315,6796,1696,2139,3819,3819,976,1017,1031,1422,20.7,71
113,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",4657,5919,9672,12266,4138,3127,6063,6397,1660,1959,3400,3448,1010,1115,1497,1497,29,73
113,"Civil Engineering (4 Years, Bachelor of Technology)",4658,7151,10005,12955,4164,3077,4936,5844,905,1677,1963,2970,288,473,1094,1187,31.9,79
113,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",7095,7984,12989,14871,4179,3547,5958,6720,1704,2114,3394,3880,986,1142,1439,1439,27.5,94
113,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",7478,8731,13011,14714,4199,3941,6823,7072,2145,2269,3809,3809,1172,1307,92,92,34,98
113,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",5516,9601,17131,17741,4213,5334,7926,7933,2136,2897,2605,2605,1247,1247,96,96,33.8,93
113,"Geophysical Technology (5 Years, Integrated Master of Technology)",7705,9872,15180,17648,4239,4285,7379,7404,2178,2621,3156,3156,1224,1496,222,222,21.9,72
113,"Geological Technology (5 Years, Integrated Master of Technology)",7675,10668,15220,16539,4277,4967,7954,8274,2308,2726,4046,4046,1500,1542,350,350,31.6,94
113,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",10353,13081,17005,19173,4312,5484,8451,8451,2583,3041,4592,4592,996,1263,417,417,33.5,89
113,"Architecture (5 Years, Bachelor of Architecture)",14575,20728,19846,21477,4280,7288,7302,7302,2110,3182,3126,3126,1182,156,283,283,30.7,88
114,"Computer Science and Engineering (4 Years, Bachelor of Technology)",2049,3405,3576,6601,4348,1337,1834,2520,492,859,680,1082,269,390,593,672,25.9,97
114,"Mathematics and Computing (5 Years, Integrated Master of Technology)",3477,4767,9501,10207,4337,2255,3420,3739,964,1242,2430,2430,538,589,1005,1005,26.7,76
114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",3377,5989,8612,10578,4393,2383,2850,3729,1074,1490,1969,2394,522,601,988,1053,29.7,64
114,"Electrical Engineering (4 Years, Bachelor of Technology)",5651,8078,11420,12908,4454,3232,4008,5286,1544,1883,2687,2849,855,932,1484,1543,24.5,98
114,"Mechanical Engineering (4 Years, Bachelor of Technology)",7803,10271,15659,17769,4378,4045,6593,7286,1654,2188,3087,3652,845,924,1537,1562,34.9,65
114,"Engineering Physics (4 Years, Bachelor of Technology)",8763,11869,18192,19160,4418,5192,8371,9113,2443,2602,4082,4082,1361,1446,1619,1644,29,77
114,"Chemical Engineering (4 Years, Bachelor of Technology)",9843,12497,14731,15466,4421,4742,6724,7655,2262,2484,2642,2642,826,1143,1543,1543,31.1,70
114,"Petroleum Engineering (4 Years, Bachelor of Technology)",8654,13233,17106,20624,4476,4662,7335,7715,2195,2760,3512,4833,1028,1138,529,529,31.3,67
114,"Civil Engineering (4 Years, Bachelor of Technology)",10610,14085,17210,19651,4460,4847,7366,7673,1696,2380,3202,3876,692,842,1444,1444,28.5,91
114,"Mineral and Metallurgical Engineering (4 Years, Bachelor of Technology)",14053,15640,19885,21235,4559,6221,8334,8660,2935,3351,4282,4282,1627,1647,502,502,30.5,60
114,"Mining Engineering (4 Years, Bachelor of Technology)",8556,15695,21181,23736,4491,5803,7933,9035,2348,3078,4107,4676,765,1237,343,487,26.7,99
114,"Environmental Engineering (4 Years, Bachelor of Technology)",13229,16188,18644,22288,4603,6401,9171,9330,3413,3607,3753,3753,1514,1786,604,604,32.2,77
114,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",13908,16406,24137,24421,4612,6363,8950,8950,3388,3515,4926,4972,1430,1606,864,864,20.6,68
114,"Applied Geophysics (5 Years, Integrated Master of Technology)",15534,17033,22373,22373,4639,6684,8993,8993,3616,3653,4868,4868,1871,1871,907,907,22.4,69
114,"Applied Geology (5 Years, Integrated Master of Technology)",16280,17310,22867,22867,4608,6524,8862,8862,3544,3553,4870,4870,1578,1578,776,776,21.1,74
115,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1442,1928,2485,4281,4607,970,1158,2251,374,659,981,1153,293,397,926,926,33.2,84
115,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",2489,2757,4884,6292,4690,1761,3415,3415,852,1026,2011,2011,797,853,1137,1137,23.2,71
115,"Mathematics and Computing (4 Years, Bachelor of Technology)",1941,3124,6160,7331,4636,1782,3174,3174,756,1029,1809,1809,616,640,1111,1111,32.9,91
115,"Electrical Engineering (4 Years, Bachelor of Technology)",3360,5841,7309,9997,4644,2486,4712,5150,1234,1754,1934,2358,602,725,1146,1146,29.6,73
115,"Mechanical Engineering (4 Years, Bachelor of Technology)",7436,9070,13834,16777,4708,4128,7235,7550,1885,2222,3652,3895,925,1088,1624,1624,32.5,67
115,"Engineering Physics (4 Years, Bachelor of Technology)",6677,9822,15050,16223,4679,4920,8786,8786,2633,2976,4466,4466,1319,1429,1499,1499,23.3,99
115,"Chemical Engineering (4 Years, Bachelor of Technology)",9787,11215,14870,16551,4756,4467,7559,8373,2402,2676,3932,3932,1301,1303,1677,1677,33.9,85
115,"Civil Engineering (4 Years, Bachelor of Technology)",10111,13132,19333,20895,4735,4801,7851,7934,1996,2422,3608,3608,834,889,1613,1613,23.4,70
115,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",12047,14764,19533,19965,4816,5705,9186,9186,3058,3304,4896,4896,1552,1552,673,673,23.1,97
116,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1040,1367,2036,2563,4851,647,1182,1319,447,572,690,801,355,395,563,563,31.1,83
116,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",1518,1660,2593,3206,4872,891,1577,1718,478,635,957,957,549,573,838,838,33.5,61
116,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",1834,2277,4893,5800,4874,1421,2641,2972,738,1005,1173,1173,563,655,953,953,21.7,68
116,"Electronics Engineering (4 Years, Bachelor of Technology)",2285,3143,5161,6221,4901,1641,2404,3211,676,1193,1750,2001,526,710,1113,1222,24.9,68
116,"Electrical Engineering (4 Years, Bachelor of Technology)",3288,3828,6380,7477,4929,1921,2835,3615,1060,1418,2207,2511,633,794,1033,1264,24.7,62
116,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",3993,4689,8389,10150,4859,2205,3609,4392,1207,1347,2308,2308,553,553,1114,1114,21.6,68
116,"Mechanical Engineering (4 Years, Bachelor of Technology)",5020,6865,10077,14035,4926,3170,5498,6349,1236,1734,2548,3499,757,935,1386,1489,27.1,79
116,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",7134,8460,14593,15637,4960,3609,6575,6739,1766,2223,2612,3563,1003,1054,1718,1718,34.7,84
116,"Chemical Engineering (4 Years, Bachelor of Technology)",6313,9065,10360,13976,4929,3920,5388,6400,1585,2219,2505,3204,867,1064,1529,1547,27.3,64
116,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",6938,9726,12047,12327,4964,4751,8217,8217,2779,3006,4009,4009,1499,1564,1596,1614,20.7,88
116,"Civil Engineering (4 Years, Bachelor of Technology)",7988,10508,14566,16826,5037,4235,6219,7266,1869,2409,1681,3505,848,990,1420,1520,34.9,77
116,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",9493,11446,16959,18962,5002,4473,7292,7999,2031,2712,3603,3603,956,973,1277,1377,24.2,60
116,"Metallurgical Engineering (4 Years, Bachelor of Technology)",8972,11625,16352,17780,5062,4710,7045,7691,2460,2933,3570,4436,1357,1510,297,419,28.1,73
116,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",11787,13342,19316,19431,5092,5489,8953,8953,3167,3259,4915,4915,1557,1649,349,471,25.1,88
116,"Ceramic Engineering (4 Years, Bachelor of Technology)",9844,13425,18044,19300,5078,5737,7627,9178,2459,3459,4627,4801,1554,1572,347,347,20.2,77
116,"Mining Engineering (4 Years, Bachelor of Technology)",11592,13730,17868,22731,5098,5600,7772,9065,2872,3455,4558,4809,1425,1518,431,736,33,76
116,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",11795,13838,17875,19519,5150,6026,8004,8004,2840,3443,4452,4740,1544,1544,549,854,33.1,77
116,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",12469,14424,20089,21443,5093,6096,8037,8804,2862,3448,4500,4545,1372,1549,665,665,22.2,66
116,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",10909,14707,21589,22847,5185,6329,8275,9042,3436,3469,4804,4804,1779,1804,903,903,30,84
116,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",13385,14647,22022,23107,5172,6442,8198,8965,3044,3503,4902,4902,1604,1604,826,826,27.4,74
116,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",10583,14863,18559,18703,5146,6304,8815,8815,3025,3306,3602,3602,1429,1461,710,710,25.4,67
116,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",11807,14858,17524,18010,5156,5962,8517,8517,2667,3392,3967,3967,1476,1476,702,702,35,90
116,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",13744,15674,22836,23377,5207,6169,8632,8632,3302,3479,4840,4840,1387,1387,560,560,26.3,77
116,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",15187,15801,22055,22662,5264,6358,8765,8765,3352,3453,4915,4915,1613,1709,693,693,24.3,74
116,"Architecture (5 Years, Bachelor of Architecture)",24097,24806,25221,25855,5266,8920,8733,8733,3950,4415,4785,4785,811,1248,661,661,26.1,90
117,"Computer Science and Engineering (4 Years, Bachelor of Technology)",510,738,1506,1802,5258,351,788,941,205,257,437,467,142,167,322,380,33.4,94
117,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",1030,1165,1635,2083,5295,532,1381,1452,321,400,940,940,236,238,395,453,24.3,88
117,"Mathematics and Computing (4 Years, Bachelor of Technology)",996,1310,2309,2558,5330,718,1339,1552,363,567,1068,1250,309,353,574,574,25.2,91
117,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",1652,1956,3864,4457,5373,1090,1836,1965,450,885,1003,1250,405,459,713,713,28.2,89
117,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",2041,2342,4603,5416,5381,1297,2224,2447,730,917,1337,1661,531,563,855,855,23.6,63
117,"Mechanical Engineering (4 Years, Bachelor of Technology)",2762,4853,8332,10600,5358,2290,4664,5277,994,1344,2463,2555,557,723,1164,1268,20.2,95
117,"Chemical Engineering (4 Years, Bachelor of Technology)",5071,6166,9986,11509,5413,3019,5194,5833,1252,1789,2679,2929,940,981,869,1198,29.2,76
117,"Engineering Physics (4 Years, Bachelor of Technology)",4755,6549,11055,13389,5405,3633,6365,6849,1870,2263,3663,3901,1050,1181,1755,1755,25.7,85
117,"Energy Engineering (4 Years, Bachelor of Technology)",5998,6769,13118,13404,5426,3100,6947,6947,1816,1932,3585,3585,962,962,1780,1780,31.9,75
117,"Chemical Science and Technology (4 Years, Bachelor of Technology)",6491,8461,12179,14725,5417,3706,6617,7014,1725,2121,2886,3053,827,940,1537,1537,29.6,77
117,"Civil Engineering (4 Years, Bachelor of Technology)",4710,8696,14067,15773,5501,3619,6146,6736,1880,2085,2413,3339,771,828,1136,1426,34.2,80
117,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",9153,10749,16371,17949,5537,4534,8045,8168,2608,2853,4071,4445,967,1526,1876,1876,22.7,96
118,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3535,5857,9335,11266,5480,2534,3347,4291,1112,1349,1652,2032,520,575,960,960,33.1,97
118,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",5889,7162,11033,12089,5528,2977,4387,4519,1102,1542,2511,2557,848,896,1066,1066,21.1,72
118,"Electrical Engineering (4 Years, Bachelor of Technology)",8554,10808,14598,15935,5517,4157,5953,6479,2026,2272,2714,2714,1056,1087,1619,1619,30.2,86
118,"Mechatronics Engineering (4 Years, Bachelor of Technology)",10698,12191,17623,19618,5614,5028,8317,8317,2653,2944,4766,4766,1347,1347,1872,1872,31.4,72
118,"Mechanical Engineering (4 Years, Bachelor of Technology)",12422,14575,19584,22449,5591,5076,8435,9167,2810,2965,4430,4430,1205,1338,253,253,27.1,68
118,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",16288,16902,22613,23545,5629,6452,8511,9243,3344,3493,4506,4506,1637,1637,329,329,21.2,81
119,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3778,4508,7259,7922,5664,2029,3301,3954,987,1167,2179,2179,581,645,1359,1359,21,99
119,"Mathematics and Computing (4 Years, Bachelor of Technology)",4746,6835,9989,10878,5680,2846,4784,4837,1364,1850,2189,2189,935,966,1369,1369,25,94
119,"Electrical Engineering (4 Years, Bachelor of Technology)",6955,9134,12043,15244,5685,3910,6008,6547,1892,2327,2725,2725,732,1178,1633,1633,25.7,68
119,"Mechanical Engineering (4 Years, Bachelor of Technology)",10417,13519,19692,21096,5641,4846,7383,7873,2386,2651,4035,4275,867,1013,172,172,34.1,90
120,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3705,5162,8281,9104,5648,1735,2889,3104,337,735,1595,1595,379,400,932,932,32,60
120,"Data Science and Engineering (4 Years, Bachelor of Technology)",5649,7138,9290,11666,5677,2655,3674,3732,1180,1563,2432,2432,637,678,1026,1026,21.6,72
120,"Electrical Engineering (4 Years, Bachelor of Technology)",8001,9775,12756,14472,5689,3673,5245,5641,1826,2007,2578,2578,765,787,1527,1527,21.6,97
120,"Mechanical Engineering (4 Years, Bachelor of Technology)",10340,13293,18956,21211,5774,5019,7844,8208,2503,2790,3795,3795,1236,1355,293,293,23.4,63
120,"Civil Engineering (4 Years, Bachelor of Technology)",14410,16670,22276,23693,5785,5913,8411,8412,3047,3117,3959,3959,1027,1389,1783,1783,28.5,63
121,"Computer Science and Engineering (4 Years, Bachelor of Technology)",2441,3965,5327,6822,5831,1692,2384,2656,714,1139,1803,1803,428,571,1146,1146,23.7,82
121,"Electrical Engineering (4 Years, Bachelor of Technology)",6148,8829,8483,12906,5763,3246,4903,5447,1121,2038,2117,2117,628,739,1294,1294,32,89
121,"Mechanical Engineering (4 Years, Bachelor of Technology)",10096,12417,16133,18614,5870,4810,6910,7037,2721,2879,2689,2689,1360,1392,1686,1686,28.7,63
121,"Chemical Engineering (4 Years, Bachelor of Technology)",12923,14758,13250,21417,5855,5653,7873,7978,2908,2939,3345,3478,1490,1524,1603,1603,24,65
121,"Civil Engineering (4 Years, Bachelor of Technology)",13422,16727,19993,23301,5842,5704,7520,8084,2469,2944,2527,2750,1187,1268,1526,1526,24.9,72
122,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3927,4862,8527,9846,5840,2498,4487,5069,949,1001,1992,1992,581,702,1482,1482,21.1,68
122,"Mathematics and Computing (4 Years, Bachelor of Technology)",6448,8110,10537,14819,5942,3383,5714,7032,1934,2157,3262,3303,1064,1092,1750,1750,22.8,61
122,"Electrical Engineering (4 Years, Bachelor of Technology)",9023,10067,14102,16223,5958,3857,6849,7504,2181,2451,3572,3572,1122,1321,1760,1760,32.2,93
122,"Mechanical Engineering (4 Years, Bachelor of Technology)",11169,14844,19052,20929,5980,5161,9051,9299,2417,2915,4656,4656,1449,1467,571,571,25.3,87
122,"Chemical Engineering (4 Years, Bachelor of Technology)",13234,16697,21817,24330,6002,5860,9249,9249,2715,3273,4288,4288,1452,1543,735,735,33.6,86
122,"Civil Engineering (4 Years, Bachelor of Technology)",13001,16864,23792,24481,5959,5987,9082,9082,1652,3069,4582,4582,1178,1233,1650,1650,31.7,82
122,"Materials Engineering (4 Years, Bachelor of Technology)",16668,17347,23350,24757,5969,6352,9074,9074,3013,3376,4611,4611,1600,1608,713,713,29.1,75
123,"Computer Science and Engineering (4 Years, Bachelor of Technology)",4117,6149,8080,10996,6028,2557,3408,3751,680,1343,1861,2203,521,615,784,784,20.4,61
123,"Mathematics and Computing (4 Years, Bachelor of Technology)",6232,7508,11214,11370,6022,3186,5222,5273,1593,1917,2710,2710,698,924,728,728,34.4,94
123,"Electrical Engineering (4 Years, Bachelor of Technology)",7676,10363,13531,15293,6041,4062,6018,6511,1463,2378,2857,3023,950,967,1417,1417,21,69
123,"Engineering Physics (4 Years, Bachelor of Technology)",11688,13594,19872,19872,6097,5945,6148,6641,2743,3070,4515,4515,1553,1553,1547,1547,34.8,64
123,"Mechanical Engineering (4 Years, Bachelor of Technology)",10408,14172,21672,22881,6101,5320,7421,8502,2748,2935,3220,3220,1270,1275,1627,1627,28.2,61
123,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",13261,16169,19150,19150,6087,5618,7341,8422,3187,3218,4040,4040,1406,1406,1547,1547,23.7,84
123,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",16782,17006,22284,22284,6174,5815,8993,8993,3139,3146,4404,4404,1467,1467,1770,1770,30.6,78
123,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",16272,18255,19913,25539,6180,6766,8973,8973,3090,3682,4932,5056,1762,1802,866,866,34.6,93
