Institute_code,Academic_program_name,OPEN_Gender_Neutral_OR,OPEN_Gender_Neutral_CR,OPEN_Female_Only_OR,OPEN_Female_Only_CR,OBC_NCL_Gender_Neutral_OR,OBC_NCL_Gender_Neutral_CR,OBC_NCL_Female_Only_OR,OBC_NCL_Female_Only_CR,SC_Gender_Neutral_OR,SC_Gender_Neutral_CR,SC_Female_Only_OR,SC_Female_Only_CR,ST_Gender_Neutral_OR,ST_Gender_Neutral_CR,ST_Female_Only_OR,ST_Female_Only_CR,Avg_branch_ctc,Seat_capacity
111,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",7394,8415,15551,16270,3501,3953,7598,7598,2331,2381,3147,3147,1144,1144,1484,1484,34.9,73
111,"Chemical Engineering (4 Years, Bachelor of Technology)",7930,9747,1876,14254,3141,4366,6472,7116,2280,2351,3368,3368,1113,1252,1664,1664,22.9,74
111,"Civil Engineering (4 Years, Bachelor of Technology)",8048,11588,17626,17907,3785,4454,6663,6748,2187,2598,3612,3612,827,860,1126,1126,25.7,96
111,"Materials Engineering (4 Years, Bachelor of Technology)",10294,12489,15330,17858,4793,5164,7894,7894,2791,3202,3641,3641,1452,1544,560,560,22.7,88
112,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1750,2893,3415,5959,635,1254,1449,2473,352,720,1289,1478,253,419,736,736,24.5,77
112,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",1423,3581,8030,8249,1289,1630,2103,3157,802,1078,1524,1524,496,558,1043,1043,22.7,86
112,"B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",3040,3743,7649,7649,1323,1441,2218,3272,789,789,1729,1729,507,507,1158,1158,23.8,72
112,"Mathematics and Computing (4 Years, Bachelor of Technology)",4197,4931,6835,9267,1886,2345,3563,4259,1170,1531,2114,2114,658,813,1529,1529,23,78
112,"B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",5203,5362,10175,10175,2238,2492,5481,5481,1504,1504,2023,2023,742,742,1438,1438,25.6,75
112,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",4398,5849,11005,11801,2169,2425,4267,4799,1162,1548,2350,2350,608,679,1070,1070,28.3,84
112,"B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",5889,6641,14168,14168,2326,2613,6144,6144,1950,1950,2261,2261,714,714,981,981,28.1,68
112,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",6427,6887,11931,11931,2631,2719,6315,6315,2092,2092,2655,2655,869,869,1152,1152,31.6,63
112,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",4291,7401,12692,14310,2038,2650,4965,5180,1452,1718,2127,2127,722,833,1413,1413,32.6,61
112,"B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",7132,8386,14419,14419,3267,3321,6380,6380,2034,2076,2200,2200,795,906,1486,1486,29.2,63
112,"B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",8770,11112,18271,18271,3596,4452,9207,9207,2668,2668,2321,2321,1486,1486,1607,1607,32.6,98
112,"B. Tech. (ME) - MBA (NITIE) (5 Years, Bachelor of Technology and MBA (Dual Degree))",9502,11471,16837,17502,3709,4569,9017,9017,2355,2803,2278,2278,1661,1661,1564,1564,32.9,60
112,"Mechanical Engineering (4 Years, Bachelor of Technology)",8886,11621,18028,19361,3168,4437,7375,8492,2327,2660,2734,4081,1131,1229,450,450,33.4,64
112,"Engineering Physics (4 Years, Bachelor of Technology)",10219,13139,18902,19931,5035,5696,8454,8454,2730,3409,4446,4446,1104,1415,634,634,21.1,79
112,"Chemical Engineering (4 Years, Bachelor of Technology)",11722,14001,17547,20278,4475,5339,7647,8791,2564,2801,3400,3837,1218,1293,1622,1622,25.4,83
112,"Chemical Science and Technology (4 Years, Bachelor of Technology)",13444,15138,18977,23261,5024,5674,8663,9144,2851,3176,4000,4000,1096,1442,457,457,34.9,90
112,"B. Tech in CE. - M. Tech. in Structural Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",12834,15318,21992,21992,5961,6151,8774,9255,3076,3158,4111,4111,1207,1553,568,568,28.6,95
112,"Civil Engineering (4 Years, Bachelor of Technology)",12202,15331,19610,22920,4314,5562,7999,8843,2287,2871,3925,4266,858,1142,1568,1568,21.6,61
112,"B. Tech in CE. - M. Tech. in Geotechnical Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",13915,15597,24087,24087,5334,5439,8058,8902,3044,3044,3984,4325,1319,1319,1627,1627,33.2,89
112,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",14292,16253,22786,23287,5344,6079,8001,8845,3082,3320,4531,4531,1345,1357,543,543,28.6,99
113,"Computer Science and Engineering (4 Years, Bachelor of Technology)",548,588,950,1341,273,372,736,842,228,285,413,533,218,237,350,380,21.9,79
113,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",623,769,1378,1920,253,426,1050,1071,232,294,452,452,151,151,308,308,22.1,74
113,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",998,1563,2602,3138,562,790,1349,1590,352,582,696,874,279,297,517,555,20,96
113,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",1193,1579,3220,4396,723,975,2159,2246,594,800,1362,1362,214,372,947,947,27.7,96
113,"Electrical Engineering (4 Years, Bachelor of Technology)",1326,2223,4114,5226,738,1235,1978,2277,653,854,1235,1856,372,475,819,849,27.8,75
113,"Mechanical Engineering (4 Years, Bachelor of Technology)",2350,3950,7249,9198,1603,2038,4060,4704,781,1128,1948,2456,477,639,991,1046,24.9,99
113,"Engineering Physics (4 Years, Bachelor of Technology)",3278,4701,7222,11486,2130,2525,5480,6161,1491,1906,2603,3485,1186,1229,1080,1135,32.8,71
113,"Chemical Engineering (4 Years, Bachelor of Technology)",4097,5029,6880,9928,2032,2479,3743,4980,1168,1438,2070,2422,610,772,963,1354,23,77
113,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",4338,5694,8160,12874,1722,3368,6294,6775,1675,2118,3798,3798,955,996,1010,1401,31,97
113,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",4647,5909,9662,12256,2598,3117,6053,6387,1650,1949,3390,3438,1000,1105,1487,1487,24.4,79
113,"Civil Engineering (4 Years, Bachelor of Technology)",4641,7134,9988,12938,2190,3060,4919,5827,888,1660,1946,2953,271,456,1077,1170,25.7,65
113,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",7082,7971,12976,14858,2835,3534,5945,6707,1691,2101,3381,3867,973,1129,1426,1426,25.3,69
113,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",7464,8717,12997,14700,3362,3927,6809,7058,2131,2255,3795,3795,1158,1293,78,78,25.9,92
113,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",5507,9592,17122,17732,4396,5325,7917,7924,2127,2888,2596,2596,1238,1238,87,87,30,75
113,"Geophysical Technology (5 Years, Integrated Master of Technology)",7689,9856,15164,17632,3675,4269,7363,7388,2162,2605,3140,3140,1208,1480,206,206,20.8,87
113,"Geological Technology (5 Years, Integrated Master of Technology)",7640,10633,15185,16504,4305,4932,7919,8239,2273,2691,4011,4011,1465,1507,315,315,28.1,88
113,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",10302,13030,16954,19122,4622,5433,8400,8400,2532,2990,4541,4541,945,1212,366,366,24,83
113,"Architecture (5 Years, Bachelor of Architecture)",14575,20728,19846,21477,5573,7288,7302,7302,2110,3182,3126,3126,1182,156,283,283,24.1,70
114,"Computer Science and Engineering (4 Years, Bachelor of Technology)",2000,3356,3527,6552,751,1288,1785,2471,443,810,631,1033,220,341,544,623,21.3,96
114,"Mathematics and Computing (5 Years, Integrated Master of Technology)",3458,4748,9482,10188,1649,2236,3401,3720,945,1223,2411,2411,519,570,986,986,25.2,90
114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",3321,5933,8556,10522,1653,2327,2794,3673,1018,1434,1913,2338,466,545,932,997,24,82
114,"Electrical Engineering (4 Years, Bachelor of Technology)",5553,7980,11322,12810,2578,3134,3910,5188,1446,1785,2589,2751,757,834,1386,1445,34.4,97
114,"Mechanical Engineering (4 Years, Bachelor of Technology)",7800,10268,15656,17766,2768,4042,6590,7283,1651,2185,3084,3649,842,921,1534,1559,24.9,60
114,"Engineering Physics (4 Years, Bachelor of Technology)",8739,11845,18168,19136,4682,5168,8347,9089,2419,2578,4058,4058,1337,1422,1595,1620,20.7,62
114,"Chemical Engineering (4 Years, Bachelor of Technology)",9835,12489,14723,15458,3651,4734,6716,7647,2254,2476,2634,2634,818,1135,1535,1535,30.7,96
114,"Petroleum Engineering (4 Years, Bachelor of Technology)",8610,13189,17062,20580,3358,4618,7291,7671,2151,2716,3468,4789,984,1094,485,485,30.2,82
114,"Civil Engineering (4 Years, Bachelor of Technology)",10601,14076,17201,19642,4162,4838,7357,7664,1687,2371,3193,3867,683,833,1435,1435,27.3,85
114,"Mineral and Metallurgical Engineering (4 Years, Bachelor of Technology)",13964,15551,19796,21146,5606,6132,8245,8571,2846,3262,4193,4193,1538,1558,413,413,32.7,75
114,"Mining Engineering (4 Years, Bachelor of Technology)",8554,15693,21179,23734,4592,5801,7931,9033,2346,3076,4105,4674,763,1235,341,485,32.2,89
114,"Environmental Engineering (4 Years, Bachelor of Technology)",13134,16093,18549,22193,5139,6306,9076,9235,3318,3512,3658,3658,1419,1691,509,509,30.5,81
114,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",13823,16321,24052,24336,5167,6278,8865,8865,3303,3430,4841,4887,1345,1521,779,779,29.8,95
114,"Applied Geophysics (5 Years, Integrated Master of Technology)",15441,16940,22280,22280,6369,6591,8900,8900,3523,3560,4775,4775,1778,1778,814,814,32,69
114,"Applied Geology (5 Years, Integrated Master of Technology)",16237,17267,22824,22824,5609,6481,8819,8819,3501,3510,4827,4827,1535,1535,733,733,33.1,85
115,"Computer Science and Engineering (4 Years, Bachelor of Technology)",1419,1905,2462,4258,642,947,1135,2228,351,636,958,1130,270,374,903,903,23.7,89
115,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",2402,2670,4797,6205,1424,1674,3328,3328,765,939,1924,1924,710,766,1050,1050,27.8,66
115,"Mathematics and Computing (4 Years, Bachelor of Technology)",1927,3110,6146,7317,1368,1768,3160,3160,742,1015,1795,1795,602,626,1097,1097,32.2,79
115,"Electrical Engineering (4 Years, Bachelor of Technology)",3357,5838,7306,9994,1907,2483,4709,5147,1231,1751,1931,2355,599,722,1143,1143,29.6,89
115,"Mechanical Engineering (4 Years, Bachelor of Technology)",7388,9022,13786,16729,3296,4080,7187,7502,1837,2174,3604,3847,877,1040,1576,1576,26.8,83
115,"Engineering Physics (4 Years, Bachelor of Technology)",6677,9822,15050,16223,3721,4920,8786,8786,2633,2976,4466,4466,1319,1429,1499,1499,29.8,70
115,"Chemical Engineering (4 Years, Bachelor of Technology)",9729,11157,14812,16493,3734,4409,7501,8315,2344,2618,3874,3874,1243,1245,1619,1619,30.2,64
115,"Civil Engineering (4 Years, Bachelor of Technology)",10093,13114,19315,20877,3977,4783,7833,7916,1978,2404,3590,3590,816,871,1595,1595,22.5,92
115,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",11967,14684,19453,19885,5012,5625,9106,9106,2978,3224,4816,4816,1472,1472,593,593,32.5,64
116,"Computer Science and Engineering (4 Years, Bachelor of Technology)",944,1271,1940,2467,460,551,1086,1223,351,476,594,705,259,299,467,467,27.6,86
116,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",1420,1562,2495,3108,593,793,1479,1620,380,537,859,859,451,475,740,740,23,60
116,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",1753,2196,4812,5719,773,1340,2560,2891,657,924,1092,1092,482,574,872,872,22.3,68
116,"Electronics Engineering (4 Years, Bachelor of Technology)",2196,3054,5072,6132,940,1552,2315,3122,587,1104,1661,1912,437,621,1024,1133,30.6,70
116,"Electrical Engineering (4 Years, Bachelor of Technology)",3190,3730,6282,7379,1375,1823,2737,3517,962,1320,2109,2413,535,696,935,1166,32.5,79
116,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",3984,4680,8380,10141,1665,2196,3600,4383,1198,1338,2299,2299,544,544,1105,1105,30.9,69
116,"Mechanical Engineering (4 Years, Bachelor of Technology)",4963,6808,10020,13978,1956,3113,5441,6292,1179,1677,2491,3442,700,878,1329,1432,28.5,66
116,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",7062,8388,14521,15565,3184,3537,6503,6667,1694,2151,2540,3491,931,982,1646,1646,32.3,85
116,"Chemical Engineering (4 Years, Bachelor of Technology)",6291,9043,10338,13954,3168,3898,5366,6378,1563,2197,2483,3182,845,1042,1507,1525,20.2,67
116,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",6900,9688,12009,12289,3431,4713,8179,8179,2741,2968,3971,3971,1461,1526,1558,1576,28.9,64
116,"Civil Engineering (4 Years, Bachelor of Technology)",7896,10416,14474,16734,3239,4143,6127,7174,1777,2317,1589,3413,756,898,1328,1428,28.9,91
116,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",9455,11408,16921,18924,4130,4435,7254,7961,1993,2674,3565,3565,918,935,1239,1339,32,74
116,"Metallurgical Engineering (4 Years, Bachelor of Technology)",8893,11546,16273,17701,4040,4631,6966,7612,2381,2854,3491,4357,1278,1431,218,340,27,73
116,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",11697,13252,19226,19341,3563,5399,8863,8863,3077,3169,4825,4825,1467,1559,259,381,31.2,85
116,"Ceramic Engineering (4 Years, Bachelor of Technology)",9787,13368,17987,19243,4455,5680,7570,9121,2402,3402,4570,4744,1497,1515,290,290,28.5,88
116,"Mining Engineering (4 Years, Bachelor of Technology)",11534,13672,17810,22673,3665,5542,7714,9007,2814,3397,4500,4751,1367,1460,373,678,23.6,76
116,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",11704,13747,17784,19428,4501,5935,7913,7913,2749,3352,4361,4649,1453,1453,458,763,29.6,64
116,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",12454,14409,20074,21428,4813,6081,8022,8789,2847,3433,4485,4530,1357,1534,650,650,32.9,66
116,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",10821,14619,21501,22759,5784,6241,8187,8954,3348,3381,4716,4716,1691,1716,815,815,21.9,73
116,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",13329,14591,21966,23051,5816,6386,8142,8909,2988,3447,4846,4846,1548,1548,770,770,26.9,85
116,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",10572,14852,18548,18692,5217,6293,8804,8804,3014,3295,3591,3591,1418,1450,699,699,21.8,68
116,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",11805,14856,17522,18008,5656,5960,8515,8515,2665,3390,3965,3965,1474,1474,700,700,26.1,79
116,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",13710,15640,22802,23343,5500,6135,8598,8598,3268,3445,4806,4806,1353,1353,526,526,26.6,70
116,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",15115,15729,21983,22590,5843,6286,8693,8693,3280,3381,4843,4843,1541,1637,621,621,28.2,74
116,"Architecture (5 Years, Bachelor of Architecture)",24042,24751,25166,25800,8865,8865,8678,8678,3895,4360,4730,4730,756,1193,606,606,25.1,63
117,"Computer Science and Engineering (4 Years, Bachelor of Technology)",482,710,1478,1774,264,323,760,913,177,229,409,439,114,139,294,352,23.5,71
117,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",984,1119,1589,2037,398,486,1335,1406,275,354,894,894,190,192,349,407,30.1,70
117,"Mathematics and Computing (4 Years, Bachelor of Technology)",934,1248,2247,2496,476,656,1277,1490,301,505,1006,1188,247,291,512,512,22.8,71
117,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",1566,1870,3778,4371,788,1004,1750,1879,364,799,917,1164,319,373,627,627,30.6,60
117,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",1966,2267,4528,5341,1020,1222,2149,2372,655,842,1262,1586,456,488,780,780,31.9,69
117,"Mechanical Engineering (4 Years, Bachelor of Technology)",2729,4820,8299,10567,1620,2257,4631,5244,961,1311,2430,2522,524,690,1131,1235,33.3,99
117,"Chemical Engineering (4 Years, Bachelor of Technology)",5002,6097,9917,11440,2098,2950,5125,5764,1183,1720,2610,2860,871,912,800,1129,31.6,93
117,"Engineering Physics (4 Years, Bachelor of Technology)",4713,6507,11013,13347,2820,3591,6323,6807,1828,2221,3621,3859,1008,1139,1713,1713,21.7,96
117,"Energy Engineering (4 Years, Bachelor of Technology)",5954,6725,13074,13360,2193,3056,6903,6903,1772,1888,3541,3541,918,918,1736,1736,31.4,61
117,"Chemical Science and Technology (4 Years, Bachelor of Technology)",6475,8445,12163,14709,3235,3690,6601,6998,1709,2105,2870,3037,811,924,1521,1521,34.7,69
117,"Civil Engineering (4 Years, Bachelor of Technology)",4629,8615,13986,15692,3182,3538,6065,6655,1799,2004,2332,3258,690,747,1055,1345,22.3,61
117,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",9055,10651,16273,17851,3892,4436,7947,8070,2510,2755,3973,4347,869,1428,1778,1778,31.4,74
118,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3513,5835,9313,11244,1589,2512,3325,4269,1090,1327,1630,2010,498,553,938,938,22.3,85
118,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",5838,7111,10982,12038,2614,2926,4336,4468,1051,1491,2460,2506,797,845,1015,1015,23.1,94
118,"Electrical Engineering (4 Years, Bachelor of Technology)",8533,10787,14577,15914,3374,4136,5932,6458,2005,2251,2693,2693,1035,1066,1598,1598,32,82
118,"Mechatronics Engineering (4 Years, Bachelor of Technology)",10599,12092,17524,19519,3849,4929,8218,8218,2554,2845,4667,4667,1248,1248,1773,1773,24.7,68
118,"Mechanical Engineering (4 Years, Bachelor of Technology)",12365,14518,19527,22392,4288,5019,8378,9110,2753,2908,4373,4373,1148,1281,196,196,32,67
118,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",16212,16826,22537,23469,6205,6376,8435,9167,3268,3417,4430,4430,1561,1561,253,253,29.7,94
119,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3686,4416,7167,7830,1636,1937,3209,3862,895,1075,2087,2087,489,553,1267,1267,30.4,74
119,"Mathematics and Computing (4 Years, Bachelor of Technology)",4657,6746,9900,10789,2058,2757,4695,4748,1275,1761,2100,2100,846,877,1280,1280,25.5,66
119,"Electrical Engineering (4 Years, Bachelor of Technology)",6880,9059,11968,15169,3174,3835,5933,6472,1817,2252,2650,2650,657,1103,1558,1558,34.5,65
119,"Mechanical Engineering (4 Years, Bachelor of Technology)",10405,13507,19680,21084,4112,4834,7371,7861,2374,2639,4023,4263,855,1001,160,160,30.9,81
120,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3705,5162,8281,9104,1331,1735,2889,3104,337,735,1595,1595,379,400,932,932,31,69
120,"Data Science and Engineering (4 Years, Bachelor of Technology)",5639,7128,9280,11656,1855,2645,3664,3722,1170,1553,2422,2422,627,668,1016,1016,33.8,75
120,"Electrical Engineering (4 Years, Bachelor of Technology)",7998,9772,12753,14469,2738,3670,5242,5638,1823,2004,2575,2575,762,784,1524,1524,24.3,95
120,"Mechanical Engineering (4 Years, Bachelor of Technology)",10271,13224,18887,21142,4198,4950,7775,8139,2434,2721,3726,3726,1167,1286,224,224,29.5,85
120,"Civil Engineering (4 Years, Bachelor of Technology)",14349,16609,22215,23632,4962,5852,8350,8351,2986,3056,3898,3898,966,1328,1722,1722,25,66
121,"Computer Science and Engineering (4 Years, Bachelor of Technology)",2353,3877,5239,6734,1260,1604,2296,2568,626,1051,1715,1715,340,483,1058,1058,35,86
121,"Electrical Engineering (4 Years, Bachelor of Technology)",6147,8828,8482,12905,2174,3245,4902,5446,1120,2037,2116,2116,627,738,1293,1293,24.9,71
121,"Mechanical Engineering (4 Years, Bachelor of Technology)",10007,12328,16044,18525,4013,4721,6821,6948,2632,2790,2600,2600,1271,1303,1597,1597,20.1,88
121,"Chemical Engineering (4 Years, Bachelor of Technology)",12868,14703,13195,21362,4733,5598,7818,7923,2853,2884,3290,3423,1435,1469,1548,1548,23.9,77
121,"Civil Engineering (4 Years, Bachelor of Technology)",13399,16704,19970,23278,4569,5681,7497,8061,2446,2921,2504,2727,1164,1245,1503,1503,22.7,87
122,"Computer Science and Engineering (4 Years, Bachelor of Technology)",3925,4860,8525,9844,1643,2496,4485,5067,947,999,1990,1990,579,700,1480,1480,22.8,63
122,"Mathematics and Computing (4 Years, Bachelor of Technology)",6363,8025,10452,14734,2966,3298,5629,6947,1849,2072,3177,3218,979,1007,1665,1665,34.1,74
122,"Electrical Engineering (4 Years, Bachelor of Technology)",8941,9985,14020,16141,3133,3775,6767,7422,2099,2369,3490,3490,1040,1239,1678,1678,27.8,61
122,"Mechanical Engineering (4 Years, Bachelor of Technology)",11084,14759,18967,20844,4367,5076,8966,9214,2332,2830,4571,4571,1364,1382,486,486,30.3,73
122,"Chemical Engineering (4 Years, Bachelor of Technology)",13146,16609,21729,24242,4394,5772,9161,9161,2627,3185,4200,4200,1364,1455,647,647,31.4,82
122,"Civil Engineering (4 Years, Bachelor of Technology)",12975,16838,23766,24455,5642,5961,9056,9056,1626,3043,4556,4556,1152,1207,1624,1624,20.6,62
122,"Materials Engineering (4 Years, Bachelor of Technology)",16651,17330,23333,24740,5852,6335,9057,9057,2996,3359,4594,4594,1583,1591,696,696,22.4,70
123,"Computer Science and Engineering (4 Years, Bachelor of Technology)",4060,6092,8023,10939,1822,2500,3351,3694,623,1286,1804,2146,464,558,727,727,34.7,70
123,"Mathematics and Computing (4 Years, Bachelor of Technology)",6200,7476,11182,11338,2700,3154,5190,5241,1561,1885,2678,2678,666,892,696,696,30.3,88
123,"Electrical Engineering (4 Years, Bachelor of Technology)",7644,10331,13499,15261,3250,4030,5986,6479,1431,2346,2825,2991,918,935,1385,1385,20.2,95
123,"Engineering Physics (4 Years, Bachelor of Technology)",11619,13525,19803,19803,5777,5876,6079,6572,2674,3001,4446,4446,1484,1484,1478,1478,29.8,98
123,"Mechanical Engineering (4 Years, Bachelor of Technology)",10354,14118,21618,22827,4799,5266,7367,8448,2694,2881,3166,3166,1216,1221,1573,1573,21.7,93
123,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",13240,16148,19129,19129,5476,5597,7320,8401,3166,3197,4019,4019,1385,1385,1526,1526,22.9,80
123,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",16693,16917,22195,22195,4912,5726,8904,8904,3050,3057,4315,4315,1378,1378,1681,1681,22.7,97
123,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",16196,18179,19837,25463,6461,6690,8897,8897,3014,3606,4856,4980,1686,1726,790,790,23.9,93
